à ... près,a ... tost
moins,"namaed, nemed"
moment,"momant m,"
mono-,mono-
monodromie,monodromiezh
monogène,monogeneg
monôme,monom
monômial,monomial
monotone,monotonel
monotonie,monotoniezh
morceau,tamm
morphisme,morfism
mot,ger
mouvement,fiñvadur
moyen,krenn
moyenne,krennenn
moyenne pondérée,krennenn kempoueset
"mu (μ, Μ)",mu
muet,mud
multi-,"lies-, multi-"
multidimensionnel,liesmentel
multilinéaire,multilinear
multilinéarité,multilinearded
multinomial,multinomial
multiple,lieskement
multiplet,multiplet
multipliable,liesadus
multiplicande,liessaed
multiplicateur,liessaer
multiplicatif,multiplikativel
multiplication,liesadur
multiplicativité,multiplikativelezh
multiplicité,lieskemented
multiplier,liessaad
n-linéaire,n-linear
n-régulier,n-reolieg
nabla,nabla
nadir,nadir
nano- (n) : ×10^-9,nano-
nappe,napenn
nappe géométrique,napenn geometreg
naturel,naturel
nécessaire,red
nécessaire et suffisant,red ha bastus
nécessaire et suffisant,red ha sufiss
nécessairement,dre red
nécessité,red
négatif,negativel
négation,nac'hadur
négativité,negativelezh
négligeable,divernus
népérien,neperian
néphroïde,nefroïdenn
Neptune,Neptun(us)
neuf points (cercle des),kelc'h an naw foent
neutre,neutrel
newtonien,newtonian
nilpotence,nilpotañs
nilpotent,nilpotant
nilradical,nilradikal
niveau,live
niveau (courbe de),krommenn-live
niveau (surface de),gorreenn-live
nodal,nodal
noethérien,noetherian
nœud,"skloum, skoulm"
nombre,niver
nombre cardinal,niver kardinal
nombre entier,niver anterin
nombre ordinal,niver ordinal
non,"nann, nann-"
NON (¬),NANN
non borné,nann bonnet
non contradictoire,nann dislavarus
NON ET (|),NANN HA
non nul,nann null
NON OU (↓),NANN PE
non tous nuls,pas oll null
non vide,nann goullo
non-contradiction,nann-dislavar
normable,normadus
normal,normal
normal (vecteur),vektor normal
normale,normalenn
normale (loi),lesenn normal
normalement,end-normal
normalisable,normalisadus
normalisateur,normaliser
normalisation,normalisadur
normaliser,normalisañ
normalité,normalded
norme,norm
normé,normet
normé (espace),spass normet
normer,normañ
notation,notadur
notation scientifique,notadur skiantel
noter,notiñ
notion,naoutur
noyau,kraoñell
"nu (ν, Ν)",nu
nul,null
nullité,nullded
numéral,numeral ad/m.
numérateur,numerator
numération,niveradur
numération décimale,niveradur degel
numérique,nivereg
numérique (droite),eeunenn nivereg
numéro,niverenn
numérotation,niverennadur
numéroter,niverenniñ
objet,objet
oblique,beskell
oblique,beskellenn
observation,arsell
observer,arselloud
obtenir,obteniñ
obtus (angle),anlemm
obtusangle,anlemmgorn
occurrence,okurañs
octa-,okta-
octaèdre,oktaedr
octaédrique,oktaedreg
octaétéride,oktaeterid
octal,oktal
octant,oktant
octave,oktav
octet,oktet
octique,oktikenn
octo-,okto-
octogonal,oktogonel
octogone,oktogon
octonion,oktonion
Ombilic,ombilik
ombilicale,ombilikell
"oméga (ω, Ω)",omega
"omicron (ο, Ο)",omikron
onde,gwagenn
ondelette,gwagennig
opérateur,oberier
opération,oberiadur
opérationnel,oberiadurel
opérer,oberiañ
opposé (à),eneb (douzh)
opposé (de),eneb (eus)
opposé (l') de x,an eneb eus x
opposés (points diamétralement),poentoù eneb ent-diametral
opposés par le sommet (angles),ankloù eneb beg-douzh-beg
optimal,optimal
optimalité,optimalded
optimisation,optimisadur
optimiser,optimisañ
optimum,optimum
or (nombre d'),niver aour
orbite,orbit
ordinaire,ordinal
ordinal,ordinal
ordonnable,urzhiadus
ordonné,urzhiet
ordonné (ensemble bien),teskad urzhiet mad
ordonné (ensemble partiellement),teskad urzhiet ent-darnel
ordonné (ensemble totalement),teskad urzhiet end-ollel
ordonnée,urzhienn
ordonnée à l'origine,urzhienn d'an orin
ordonner,urzhiañ
ordre,urzh
ordre (bon),urzh mad
ordre d'une racine,urzh ur wrizienn
ordre de grandeur,urzh a vraster
ordre partiel,urzh darnel
ordre total,urzh ollel m
organigramme,organigramm
organiser,organisañ
orientabilité,"oriantadusted, reteradusted"
orientable,"oriantadus, reteradus"
orientation,"oriatadur, reteradur"
orienté,"oriantet, reteret"
orienter,"oriantiñ, reteriñ"
origine,orin
orthique,ortik
ortho-,orto-
orthocentre,ortokreisenn
orthocentrique,ortokreisenneg
orthodiagonal,ortodiagonal
orthogonal,ortogonal
orthogonale (base),diasenn ortogonal
orthogonalisation,ortogonalisadur
orthogonaliser,ortogonalisañ
orthogonalité,ortogonalded
orthonormal,ortonormal
orthonormalisation,ortonormalisadur
orthonormaliser,ortonormalisañ
orthonormalité,ortonormalded
orthonormé,ortonormet
orthoptique,ortoptikel
oscillation,osilhadur
oscillatoire,osilhadurel
osculateur,oskuladurel
osculation,oskuladur
OU (V),PE
OU...OU (w),PE...PE
ouvert,digor
ouvert d'un espace topologique,digor eus ur spass topologikel
oval,oval
ovale,ovalenn
p-adique,p-adik
p-cycle,p-sikl
p.g.c.d.,b.r.b.
p.p.c.m.,b.l.b.
p.p.d.m.,"b.d.b,"
pair,par
paire,daouad
pandiagonal,pandiagonal
panmagique,panmajik
papyrus,papirus
para-,para-
parabole,parabolenn
parabolique,paraboleg
paraboloïde,paraboloid
paraboloïde de révolution,paraboloïd-tro
paracompact,parakompakt
paradoxal,paradoksel
paradoxe,paradoks
parallaxe,parallaks
parallèle,parallel (da)
parallèle,parallelenn
parallèle d'une surface de révolution,parallel eus ur c'horreenn-dro
parallélépipède,parallelepiped
parallélépipédique,parallelepipedeg
parallélisable,parallelisadus
parallélisme,parallelded
parallélogramme,parallelogramm
parallélotope,parallelotop
paramétré,parametret
paramètre,parametr
paramétrer,parametrañ
paramétrique,parametreg
paramétrisation,parametradur
parcourir,peurredeg
parcours,peurred
parcouru,peurredet
parenthèse,krommell
parfait (nombre),niver parfet
parité,parded
particulariser,partikularisañ
particularité,partikularded
particulier,partikular
partie,lodenn
partiel,darnel
partiellement,ent-darnel
partition,lodennadur
partitionner,lodenniñ
partout,dre-oll
partout (presque),ogos dre-oll
partout dense,doues dre-oll
pas,pasenn
passage (matrice de),matriss-tremen
passer (par),tremen (dre)
patron,patrom
pavable,pavezadus
pavage,pavezadur
pavé,pavez
pentadécagone,pentadekagon
pentaèdre,pentaedr
pentagonal,pentagonel
pentagone,pentagon
pentagone régulier,pentagon reolieg
pente,pantenn
péri-,peri-
périastre,periastr
périgée,perigeenn
périhélie,perihelienn
périmètre,perimetr
période,period
périodicité,periodegezh
périodique,periodeg
permutation,permutadenn
permutation circulaire,permutadenn gelc'hieg
permutation impaire,permutadenn ampar
permutation paire,permutadenn bar
permuter,permutiñ
perpendiculaire,skwerenn
perpendiculaire (à),a-skwer (gant)
perpendicularité,skwerded
perspective,perspektivenn
perspective cavalière,perspektivenn v-marc'hegezh
pesant,pouesant
péta- (P) : ×10^15,peta-
petit,bihan
petit (infiniment),bihan-infinit
petit (plus...que),bihannoc'h eged
phase,fasenn
"phi (φ, Φ)",fi
"pi (π, Π)",pi
pico- (p) : ×10^-l2,piko-
pied,troad
pile ou face pil pe groas,m.
pivot,pawell
plan,plaen
plan,plan
planaire,planel
planéité,planded
planète,planetenn
planimétrie,planimetriezh
plat,plad
platonicien,platonissian
plein,leun
pliage,plegerezh
plückérien,plukerian
plus (+),mui
Pluton,Pluto
podaire,podar
podaire,podarenn
poids,poues
point,poent
point-selle (col),ode
pointé,poentet
polaire,polar
polaire,polarenn
polarisation,polarisadur
polariser,polarisañ
polarité,polarded
pôle,pol
polonais,poloniad
poly-,"lies-, poli-"
polydisque,polidisk
polyèdre,poliedr
polyédrique,poliedreg
polygonal,poligonel
polygone,poligon
polygone régulier,poligon reolieg
polynôme,polinom
polynomial,polinomial
polytope,politop
ponctuel,poentel
pondéré,kempoueset
population,poblañs
poser,posiñ
positif,positivel
position,posadur
positionnel,posadurel
positivité,positivelezh
possibilité,possupted
possible,possubl
postulat,postulad
potentiel,potañsiel
potentiel (infini),infinit e galloud
pour tout x,ewid kement x
pourcentage,dregantad
pré-,"pre-, rag-"
précédé (de),diaraoget (gant)
précis,ressis
précision,ressister
précompact,prekompakt
prédécesseur,diaraoger
prédicat,predikad
préhilbertien,prehilbertian
premier (nombre),prim (niver)
premier (ordinal),kentañ
prémisse,premiss
préordre,rag-urzh
près,tost
presque,ogos
presque partout,ogos dre-oll
presque premier,ogos prim
presque sûr,ogos sur
presque tous,ogos oll
preuve,prouenn
prévision,diawel
prévoir,diaweled
primaire,primar
primalité,primalded
prime ('),prim
primitif,primitivel
primitive,primitivenn
principal,pennañ
principe,"pennreol, prinsip"
prioritaire,priorel
priorité,priorelded
prismatique,prismatik
prisme,prism
pro-,pro-
probabilisable,probabilisadus
probabilisé (espace),spass probabiliset
probabilité (loi de),lesenn-brobapter
probabilité(s),probapter(ioù)
probable,probabl
problématique,problematik
problématique,problematikel
problème,problem
processus,prossessus
proche,tost
produit,produ
produit cartésien,produ kartesian
produit direct,produ direkt
produit en croix,produ e kroas
produit hermitien,produ hermitian
produit infini,produ infinit
produit mixte,produ kemmesk
produit scalaire,produ skalar
produit semi-direct,produ semi-direkt
produit tensoriel,produ tensorel
produit vectoriel,produ vektorel
profini,profinit
programmation,programmadur
programme,programm
programmer,programmiñ
progression,progressadenn
projecteur,projekter
projectif,projektivel
projection,projektadenn
projetante,projekteres
projeté,projekted
projetée,projektenn
projeter,projektiñ
prolongement,astennad
prolonger,astenn
proportion,kenfeur
proportionnalité,kenfeurelezh
proportionnel (à),"kenfeurel (da), a-genfeur (gant)"
proportionnel (directement...à),a-genfeur end-eeun gant
proportionnel (inversement...à),a-genfeur end-invers gant
proportionnelle,kenfeurelenn
proposition,proposadenn
propositionnel,proposadennel
propre,"gwirion, prop"
propre (conique),konikenn wirion
propre (valeur),talvoud prop
propre (vecteur),vektor prop
propriété,perzh
prouver,prouiñ
pseudo-,pseudo-
pseudo-carré,pseudo-karrez
pseudo-périodique,pseudo-periodeg
pseudo-premier,pseudo-prim
Pseudo-sphère,pseudo-sferenn
"psi (ψ, Ψ)",psi
puissance,galloud
pur,pur
pur (imaginaire),imajinar pur
pyramidal,piramidel
pyramide,piramidenn
quad-,"kwadr-, pewar-"
quadrangle,"pewarc'hogn, pewarc'horn"
quadrangle complet,pewarc'horn klok
quadrangulaire,pewarc'horneg
quadrant,kwadrant
quadratique,kwadratik
quadratrice,kwadrateres
quadrature,kwadratur
quadrifolium,kwadrifolium
quadrilatéral,pewarc'hostezel
quadrilatère,pewarc'hostez
quadrilatère complet,pewarc'hostez klok
quadrillage,karrezennadur
quadrillé,karrezennet
quadrillion (10^24),kwadrilion
quadrique,kwadrikenn
quadruplet,kwadruplet.
qualitatif,kalitativel
quantificateur,kwantifier
quantificateur existentiel (Ǝ),kwantifier-bezoud
quantificateur universel (∀),kwantifier universel
quantification,kwantifiadur
quantifier,kwantifiañ
quantile,kwantil
quantitatif,kementadel
quantité,kementad
quarrable,kwaradus
quart,kard
quartile,kartil
quartique,kwartikenn
quasi-,kasi-
quasi-compact,kasi-kompakt
quasi-fini,kasi-finit
quasi-parfait,Kasi-parfet
quasi-régulier,kasi-reolieg
quaternion,kwaternion
quatre,pewar/peder
quatrième proportionnelle,pederved kenfeurelenn
quel que soit x,ewid ne vern pe x
quelconque,ne vern pe (peheni)
question,aters
quintillion (10^30),kwintilion
quintuplet,kwintuplet
quotient,kossiant
quotienter (par),kossiantiñ (dre)
raccourci,berraet
racine,gwrizienn
radial,radial
radian,radian
radical,radikal
radicande,radikant
raison (d'une progression),pasenn
raisonnement,resonamant
raisonner,resoniñ
randomisation,randomisadur
randomiser,randomisañ
rang,renk
rangement,renkadur
ranger,renkañ
rapport,keñver
rare (partie),lodenn rouez
rationalité,rassionalded
rationnel,rassional
rayon,radius
rayon de convergence,radius-konverjañs
rayon de courbure,radius-krommadur
rayon de torsion,radius-gweadur
réalisable,realisadus
réalisation,realisadur
réaliser,"realisañ, seveniñ"
réalité,realded
rebroussement (point de),poent-kisadur
réciprocité,ressiprokelezh
réciproque,ressiprokenn
réciproque,ressiprokel
recouvrement,goloadur
rectangle,"reizhkogn, reizhkorn"
rectangle (triangle),tric'horn reizh
rectangulaire,reizhkorneg
rectifiabilité,rektifiadusted
rectifiable,rektifiadus
rectifiant,rektifiant
rectification,rektifiadur
rectifier,rektifiañ
rectiligne,eeunlinennel
récurrence,rekurañs
récurrent,rekurant
récursif,rekursivel
récursivité,rekursivelezh
redondance,refonn
redondant,refonnus
réductibilité,redusadusted
réductible,redusadus
réductif,reduktivel
réduction,"reduksion, redusadur"
réduction,bihanadur
réduire,redusiñ
réduit,reduset
réduite,redusenn
réel,real
référence,referañs
référentiel,referañsiel
réflexif,refleksivel
réflexion,refleksion
réflexivité,refleksivelezh
réglé,reoliet
règle,reolenn
réglée (fonction),fonksion reoliet
réglée (surface),gorreenn reoliet
régression,regressadur
regrouper,(ad)strollañ
régularisation,reoliekadur
régulariser,reoliekaad
régularité,reoliegezh
régulier,reolieg
relatif (à),relativel (da)
relation,relassion
relativement,end-relativel
relativité,relativelezh
relaxation,relaksassion
relier,kenliammañ
remarquable,merkabl
remarquable,remerkus
remarque,remerk
remarquer,remerkiñ
remplacer (x par y),ramplassiñ (x gant y)
rencontre (point de),poent-kevarvoud
rentrant (angle),ankl-ask(ek)
répartir,dasparzhañ
répartition,dasparzh
repère,daveer
repérer,daveañ
répétition,adwezhiadur
représentable,represantadus
représentant,represantant
représentation graphique,represantadur grafikel
représentations (théorie des),represantadurioù (teorienn ar)
représenter,represantiñ
réseau,rouedad
résidu,residu
résiduel,residuel
résolubilité,resolvadusted
résoluble,resolvadus
résolution,resolvadur
résolvante,resolvantenn
résoudre,resolviñ
respectif,a-getep
respectivement,a-getep
reste,rest
restreindre,destrishaad
restreint,destrishaet
restriction,destrishadcnn
résultant,resultant
résultante,resultantenn
résultat,resultad
résulter,resultiñ
retournement,hanter-dro
rétrocompact,retrokompakt
réunion,"uniadur, reunion"
réversibilité,reversadusted
réversible,reversadus
révolution (solide de),soludenn-dro
révolution (surface de),gorreenn-dro
Rhind (papyrus),papirus Rhind
"rhô (ρ, Ρ)",rho
rhombe,romb
rhomboèdre,romboedr
rhomboïdal,romboïdal
rhomboïde,romboïd
riemannien,riemannian
romain (chiffre),sifr roman
rotation,trôadenn
rotationnel,rotassionel
roulante,ruilheres
roulement,ruilhadur
roulement avec glissement,ruilhadur gant riskladur
roulement sans glissement,ruilhadur heb riskladur
rouler,ruilhañ
roulette,ruilhenn
saillant (angle),ankl silhant
saros,saros
satellite,satellit
satisfaire,satisfiañ
Saturne,Saturn(us)
savant,gouizieg
scalaire,skalar
scalène,skalen
sciences,"skiantoù, gouiañs"
scientifique,"skiantel, gouiañsel"
scientifique,"skiantour, gouiansour"
schéma,chema
schématique,chemateg
sécant,sekant
sécante,sekantenn
sécante (sec),sekant
second (degré),eil derez
seconde,segondenn
seconde (espèce),eil spess
secteur angulaire,sektor-ankl
secteur circulaire,sektor-kelc'h
secteur sphérique,sektor-sferenn
section,seksion
section commençante,seksion-deroù
section finissante,seksion-dibenn
segment,segmant
selle (point-),ode
semblable,"heñvel, hañval"
semi-,"hanter-, semi-"
semi-algébrique,semi-aljebreg
semi-analytique,semi-analitikel
semi-circulaire,hanter-gelc’hieg
semi-continue,hanter-gendalc'hus
semi-continuité,hanter-gendalc’husted
semi-convergence,semi-konverjañs
semi-convergent,semi-konverjant
semi-cubique,semi-kubeg
semi-défini,hanter-dermenet
semi-direct,semi-direkt
semi-distance,semi-distañs
semi-fermé,hanter-serr
semi-groupe,semi-group
semi-harmonique,semi-harmonikel
semi-linéaire,semi-linear
semi-local,semi-lokal
semi-magique,semi-majik
semi-norme,semi-norm
semi-ouvert,hanter-zigor
semi-parfait,semi-parfet
semi-polaire,semi-polar
semi-premier,semi-prim
senestrorsum,senestrorsum
sens (orientation),tuadur
séparabilité,separadusted
séparable,separadus
séparation,separadur
séparé,separ
séparer,separiñ
séquence,sekañs
séquentiel,sekañsiel
série,serienn
série entière,serienn (galloudoù) anterin
série formelle,serienn formel
série trigonométrique,serienn d-trigonometreg
sesquilinéaire,seskilinear
sexagésimal,tri-ugentel
sextillion (10^36),sekstilion
si ... alors,mar ... neuse
si et seulement si (SSI),mar ... ha hebken mar ... (mmar)
sidérale (année),bloawezh sideral
"sigma (σ,Σ)",sigma
signature,sinatur
signe,sin
significatif,sinifius
signification,sinifiañs
signifier,sinifiañ
similitude,"heñveliezh, hañvaliezh"
simple,simpl
simplement,"ent-simpl, simpl-ha-simpl"
simplexe,simpleks
simplicité,simpted
simplifiable,simpladus
simplification,simpladur
simplifier,simplaad
simultané,kevadeg
simultanément,ent-kevadeg
singleton,unad
singularité,singularder
singulier,singular
sinus,sinus
sinus hyperbolique,sinus hiperboleg
sinus intégral,sinus integral
sinusoïdal,sinusoïdel
sinusoïde,sinusoïdenn
situation,lec'hiadur
situation générale,lec’hiadur jeneral
situé,lec'hiet
situer,lec'hiañ
"soit, soient",bezet
solaire,"-Heol, heolel"
Soleil,Heol
solide,soludenn
solide de révolution,soludenn-dro
solstice,goursav-heol
solution,solvenn
sommabilité,sonnnadusted
sommable,sommadus
sommant,sommant
sommation,sommadur
sommatoire,sommadurel
somme,somm
somme directe,somm direkt
sommer,sommañ
sommet,beg
sorte,sort
sous-,is-
sous-additif,is-aditivel
sous-additivité,is-aditivelezh
sous-algèbre,is-aljebr
sous-anneau,is-anell
sous-catégorie,is-kategorienn
sous-corps,is-korf
sous-ensemble,is-teskad
sous-espace,is-spass
sous-graphe,is-graf
sous-groupe,is-group
sous-harmonique,is-harmonikel
sous-jacent (à),is-lec'hiet (douzh)
sous-matrice,is-matriss
sous-module,is-modul
sous-multiple,is-lieskement
sous-normale,is-normalenn
sous-objet,is-objet
sous-structure,is-struktur
sous-suite,is-heulienn
sous-tangente,is-tanjantenn
sous-variété,is-variete
soustraction,lamadur
soustraire,lemel
spécial,spessial
spécialisation,spessialisadur
spécialiser,spessialisañ
spécialité,spessialded
spectral,spektral
spectre,spektr
spéculatif,spekulativel
sphère,sferenn
sphérique,"-sferenn, sfereg"
spineur,spinor
spinoriel,spinorel
spiral,spiral
spirale,spiral
spline,splin
sporadique,sporadik
SSI,mmar
stabilisateur,stabillaer
stabiliser,stabillaad
stabilité,stabilded
stable,stabil
standard,standard
stathme euclidien,statm euklidian
stationnaire,stassionar
statique,statik
statique,statikel
statistique,statistikel
statistique(s),statistik(où)
stéradian,stéradian
stère,ster
stéréographie,stereografiezh
stéréographique,stereografeg
stéréométrie,stereometriezh
stéréométrique,stereometreg
stochasticité,stokastikelezh
stochastique,stokastik
stochastiquement,ent-stokastik
strict,strizh
strictement,ent-strizh
strophoïde,strofoïdenn
structural,struktural
structure,skruktur
subdiviser,is-rannañ
subdivision,is-rann
subordonné (à),is-urzhiet (da)
substituer,substituiñ
substitution,substituadenn
successeur,heulier
successif,heulius
suffisant,"bastus, sufiss"
suffit (il),bastus eo
suite,heulienn
suite arithmétique,heulienn aritmetik
suite convergente,heulienn g-konverjant
suite croissante,heulienn g-kreskant
supérieur,ussañ
supérieur (à),brassoc’h (eged)
supérieure (borne),bonn ussañ
supérieure (limite),limit ussañ
supérieurement,end-ussañ
superposable,superposadus
superposer,superposiñ
superposition,superposadur
supplémentaire,ouzhpennadel
support,suport
supposition,suposadenn
sûr,sur
sur-corps,us-korf
sûrement,sur-tre
surface,gorreenn
surface de révolution,gorreenn-dro
surjectif,surjektivel
surjection,surjeksion
surjectivité,surjektivelezh
syllogisme,silojism
symbole,simbol
symbolique,simboleg
symédiane,simedianenn
symétrie,simetriezh
symétrie axiale,simetriezh-ahel
symétrie centrale,simetriezh-kreis
symétrique,simetreg
symétrisabilité,simetrisadustecl
symétrisable,simetrisadus
symétrisation,simetrisadur
symétrisé,simetrised
symétriser,simetrisañ
symplectique,simplektik
synthèse,sintesenn
synthétique,sinteteg
systématique,sistematik(el)
systématisation,sistematisadur
systématiser,sistematisañ
système,sistem
système de Cramer,sistem Cramer
système général,sistem jeneral
système homogène,sistem homogeneg
système linéaire,sistem linear
système solaire,sistem-Heol
syzygie,sizijienn
table,taol(enn)
tableau,taolenn
taille,ment
tangence,tañjañs
tangent (à),tañjant (douzh)
tangente,tañjantenn
"tangente (tan, tg)",tañjant
tangente hyperbolique,tañjant hiperboleg
tangentiel,tañjañsiel
"tau (τ, Τ)",to
tauto-,toto-
tautochrone,totokron
tautologie,totologiezh
taux,feur
tel que,a sort gant / a sort ged / a sort ma
tendre (vers),tennañ (war-du)
tendre en valeur absolue (vers),tennañ e talvoud absolut (war-du)
tenseur,tensor
tensoriel,tensorel
téra- (T) : ×10^12,tera-
téragone,teragon
terme,term
ternaire,ternar
Terre,Douar
test,test
tétrade,tetrad
tétraèdre,tetraedr
tétraédrique,tetraedreg
tétragonal,tetragonal
tétragone,tetragon
théorème,teorem
théorie,teorienn
théorique,teorikel
théorisation,teorisadur
théoriser,teorisañ
thèse,tesenn
"thêta (θ, Θ)",teta
tiers exclu,trede eskloset
tolérance,tolerañs
tolérer,toleriñ
topologie,topologiezh
topologique,topologikel
topologiquement,ent-topologikel
tore,tor
torique,toreg
torseur,gweour
torsion,gweadur
total,ollel
total,ollad
totalement,end-ollel
totalité,ollelded
tout,oll
trace,tress
tracé,tressadenn
tracer,tressañ
tractrice,trakteres
trajectoire,treugenn
trajet,treug
trans-,trañs-
transcendance,trañsandañs
transcendant,trañsandant
transférer,trañsferiñ
transfert,trañsfert
transfini,trañsfinit
transformation,trañsformadenn
transformé,trañsformed
transformée,trañsformenn
transformer,trañsformiñ
transitif,trañsitivel
transitivement,ent-trañsitivel
transitivité,trañsitivelezh
translation,trañslatadenn
transposé,trañsposed
transposée,trañsposenn
transposer,trañsposiñ
transposition,trañsposadenn
transvection,trañsveksion
transversal,trañversal
transversale,trañsversalenn
transversalité,trañsversalded
transverse,trañsvers
trapèze,trapes
trapézoïdal,trapesoïdel
treillis,treilhis
triade,triad
triadique,triadik
triangle,"tric’hogn, tric’horn"
triangulable,trianguladus
triangulaire,tric'horneg
triangularisable,tric'hornekadus
triangularisation,tric'hornekadur
triangulariser,tric'hornekaad
triangulation,trianguladur
trianguler,trianguliñ
tridiagonal,tridiagonal
trièdre,triedr
trifolium,trifolium
trigonométrie,trigonometriezh
trigonométrique,trigonometreg
trigonométrique (cercle),kelc’h trigonometreg
trilinéaire,trilinear
trillion (10^18),trilion
trinôme,trinom
triple,tripl
triplet,triplet
trirectangle,trireizhkorn
trirégulier,trireolieg
trisécant,trisekant
trisécante,trisekantenn
trisectable,trisektadus
trisection,triseksion
trisectrice,trisekteres
tritangent,tritañjant
trivalent,trivalant
trivial,trivial
trivial (nœud),skoulm trivial
trivialisation,trivialisadur
trivialiser,trivialisañ
trochoïde,trokoïdenn
trois,tri/teir
tronc (de),kef-
tronc de cône,kef-kon
tronc de prisme,kef-prismm
tronc de pyramide,kef-piramidenn
troncature,beskadur
tronqué,besk(et)
tronquer,beskañ
type,tip
ultra-,ultra-
ultrafiltre,ultrafiltr
ultramétrique,ultrametreg
ultraproduit,ultraprodu
uni-,uni-
unicité,unikted
unicursale,unikursal
unifère,unitar
uniforme,unvan
uniformément,end-unvan
unimodal,unimodal
unimodulaire,unimodular
union,uniadur
unipotent,unipotant
unique,unik
unitaire,unitar
unité,unanenn
unité de mesure,unanenn-vusul
univalent,univalant
univers,univers
universalité,universelded
universel,universel
univoque,univokel
"upsilon (υ, Υ)",upsilon
Uranus,Uranus
valeur,talvoud
valeur absolue,talvoud absolud
valeur propre,talvoud prop
valide,valid
valider,validañ
valuation,valuadur
valué,valuet
variable,variant
variable,variantenn
variable aléatoire,variantenn dargouezheg
variance,variañs
variation,variadur
variation des constantes,variadur ar c'honstantennoù
varié,variet
varier,variañ
variété,variete
vecteur,vektor
vecteur propre,vektor prop
vectoriel,vektorel
vectoriel (espace),spass vektorel
vérification,gwiriadur
vérifier,gwiriañ
véritable,gwirion
vérité,gwirded
vérité (valeur de),talvoud-gwirded
vertical,vertikal
verticale,vertikalenn
verticalité,vertikalded
vicésimal,ugentel
vide,goullo
virgule,virgulenn
virtuel,virtual
vissage,biñsadenn
vitesse,tizh
voisinage,nessañder
volume,volum
vrai,gwir
vraisemblable,gwirheñvel
vraisemblance,gwirheñvelidigezh
wronskien,wronskian
zénith,zenit
zéro,zero
zone,zonenn
zone sphérique,zonenn sfereg
σ-additif,σ-aditivel
σ-additivité,σ-aditivelezh
σ-algèbre,σ-aljebr
